product_id,product_name,brand,category,current_url,new_proteinlab_url,affiliate_link_id,channel_id,status,notes
sellex-profit-peach-icedtea-330,프로핏 스포츠 (복숭아 아이스티),셀렉스,drink,https://link.coupang.com/a/e8NLSc9rEa,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-sports-choco-330,프로핏 스포츠 (초콜릿),셀렉스,drink,https://link.coupang.com/a/e8NeaakAQ8,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-sports-coconut-330,프로핏 스포츠 (코코넛),셀렉스,drink,https://link.coupang.com/a/e8NeQAxnk4,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-sports-wildchoco-350,프로핏 스포츠 와일드 초코,셀렉스,drink,https://link.coupang.com/a/e8NhOmVFuK,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-strawberry-choco-250,프로핏 (딸기초코),셀렉스,drink,https://link.coupang.com/a/e8NdkFP4Vx,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-profit-whey-protein-americano-330,프로틴 웨이프로핏 (아메리카노),셀렉스,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
sellex-protein-dangsolve-corn-190,프로틴 당솔브 (초당옥수수맛),셀렉스,drink,https://link.coupang.com/a/e8NOEFh3JY,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-protein-dangsolve-fivegrain-190,프로틴 당솔브 (오곡맛),셀렉스,drink,https://link.coupang.com/a/e8NPj81xGS,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-protein-lactosefree-original-190,프로틴 락토프리 (오리지널),셀렉스,drink,https://link.coupang.com/a/e8NN7uc16q,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-protein-lowsugar-190,프로틴 (로우슈거),셀렉스,drink,https://link.coupang.com/a/e8NPSHgelM,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
sellex-protein-original-190,프로틴 (오리지널),셀렉스,drink,https://link.coupang.com/a/e8OlQ1O5cq,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
seoulmilk-protein-energy-choco-240,프로틴 에너지 (초콜릿),서울우유,drink,https://link.coupang.com/a/e8N7MtZVUi,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
seoulmilk-protein-energy-coffee-240,프로틴 에너지 (커피),서울우유,drink,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
shakebaby-proteinshake-choco-45,단백질 쉐이크 (초코맛),쉐이크베이비,shake,https://link.coupang.com/a/fg03sNPqzk,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
shakebaby-proteinshake-grain-45,단백질 쉐이크 (곡물맛),쉐이크베이비,shake,https://link.coupang.com/a/fg05Wly3Xw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
shakebaby-proteinshake-matcha-45,단백질 쉐이크 (말차맛),쉐이크베이비,shake,https://link.coupang.com/a/fg045ZUzG8,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
shakebaby-proteinshake-strawberry-45,단백질 쉐이크 (딸기맛),쉐이크베이비,shake,https://link.coupang.com/a/fg04aMjR2O,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
shakebaby-proteinshake-sweetcorn-flakes-45,단백질 쉐이크 (스윗콘 플레이크맛),쉐이크베이비,shake,https://link.coupang.com/a/fg06AalNca,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
solveandgo-protamin-choco-250,프로타민 (초코맛),솔브앤고,drink,https://link.coupang.com/a/e8NZWa76lg,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
solveandgo-protamin-savory-250,프로타민 (고소한맛),솔브앤고,drink,https://link.coupang.com/a/e8NTmX9Em4,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-almond-chocolate-30,아몬드&초콜릿 30g,소이조이,bar,https://link.coupang.com/a/fg2OdpfFaC,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-apple-30,애플 30g,소이조이,bar,https://link.coupang.com/a/fg2OTKGCd2,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-blueberry-30,블루베리 30g,소이조이,bar,https://link.coupang.com/a/fg2Mm06zaS,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-fruits-baked-cheese-30,후르츠&베이크드치즈 30g,소이조이,bar,https://link.coupang.com/a/fg2QGkMMZE,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-plantbased-banana-25,플랜트베이스드 바나나 25g,소이조이,bar,https://link.coupang.com/a/fg2P8yq2bQ,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-plantbased-macadamia-lemon-25,플랜트베이스드 마카다미아&레몬 25g,소이조이,bar,https://link.coupang.com/a/fg2PBlV0TY,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-strawberry-30,스트로베리 30g,소이조이,bar,https://link.coupang.com/a/fg2NGUGHGC,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
soyjoy-sweetpotato-30,스위트포테이토 30g,소이조이,bar,https://link.coupang.com/a/fg2M5TSzpQ,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
syntha6-crispy-choco,프로틴 크리스프 단백질바 (초콜릿 크런치),비에스엔,bar,https://link.coupang.com/a/fg1Th9SVG0,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-extreme-450,테이크핏 익스트림,테이크핏,drink,https://link.coupang.com/a/e8OpALPsvA,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-max-banana-250,테이크핏 맥스 (바나나),테이크핏,drink,https://link.coupang.com/a/e8NwzcXuUu,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-max-choco-250,테이크핏 맥스 (초코맛),테이크핏,drink,https://link.coupang.com/a/e8Nv18aYQS,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-max-goso-250,테이크핏 맥스 (고소한맛),테이크핏,drink,https://link.coupang.com/a/e8Nve93CDY,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-max-pumpkin-250,테이크핏 맥스 (호박고구마),테이크핏,drink,https://link.coupang.com/a/e8NxkHoenQ,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-monster-chocobanana-350,테이크핏 몬스터 (초코바나나),테이크핏,drink,https://link.coupang.com/a/e8NK1mDFds,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-monster-goso-350,테이크핏 몬스터 (고소한맛),테이크핏,drink,https://link.coupang.com/a/e8NKbDFBEy,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-pro-flatpeach-500,테이크핏 프로 (납작복숭아맛),테이크핏,drink,https://link.coupang.com/a/e8Nkjk3Tky,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-pro-lemon-500,테이크핏 프로 (레몬맛),테이크핏,drink,https://link.coupang.com/a/e8Ni86qS2C,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
takefit-pro-shinemuscato-500,테이크핏 프로 (샤인머스캣맛),테이크핏,drink,https://link.coupang.com/a/e8Nk5zvlmK,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
thedanbaek-crunchbar-choco,크런치바 (초코),더단백,bar,https://link.coupang.com/a/fg18UVoms0,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
thedanbaek-crunchbar-peanutbutter,크런치바 (피넛버터),더단백,bar,https://link.coupang.com/a/fg2aVNVstg,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
thedanbaek-mildbar-almondcookie,마일드바 (아몬드쿠키),더단백,bar,https://link.coupang.com/a/fg2b6dldHE,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
thedanbaek-proteinshake-powder-choco-32,단백질쉐이크 파우더 (초코),더단백,shake,https://link.coupang.com/a/fg0PlINItw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
thedanbaek-proteinshake-powder-grain-32,단백질쉐이크 파우더 (곡물),더단백,shake,https://link.coupang.com/a/fg0PSNVanI,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ultive-protein-chestnut-250,프로틴 (맛밤),얼티브,drink,https://link.coupang.com/a/e8M3xdZDu8,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ultive-protein-pistachio-250,프로틴 (피스타치오맛),얼티브,drink,https://link.coupang.com/a/e8M56sF71w,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ultive-protein-rice-250,프로틴 (햇반),얼티브,drink,https://link.coupang.com/a/e8M5iPJ3wy,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ultive-protein-royalmilktea-250,프로틴 (로얄밀크티향),얼티브,drink,https://link.coupang.com/a/e8M6FyYyPI,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ultive-vegan-protein-banana-250,비건 프로틴 (바나나맛),얼티브,drink,https://link.coupang.com/a/e8M7yslwDA,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
ultive-vegan-protein-choco-250,비건 프로틴 (초코맛),얼티브,drink,https://link.coupang.com/a/e8M81wsGUS,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
who-greek-plain-450,후디스 그릭요거트 플레인 450g,후디스,yogurt,https://www.coupang.com/vp/products/168835912?itemId=10546415459&vendorItemId=77827885881&pickType=COU_PICK&q=후디스%20그릭요거트%20플레인%20450g&searchId=8a4c04863895078&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvcukn,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
who-greek-plain-80,후디스 그릭요거트 플레인 80g,후디스,yogurt,https://www.coupang.com/vp/products/4938428240?itemId=19079285352&vendorItemId=72900492237&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=d528eb892453370&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvcju2,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
who-highprotein-greek-unsweetened-400,후디스 고단백 무가당 그릭요거트 400g,후디스,yogurt,https://www.coupang.com/vp/products/8566052890?itemId=25438448255&vendorItemId=93564298776&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EA%B3%A0%EB%8B%A8%EB%B0%B1+%EB%AC%B4%EA%B0%80%EB%8B%B9+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+400g&searchId=5d0cbc644723772&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvfarw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
who-organic-greek-plain-480,후디스 유기농 그릭요거트 플레인 480g,후디스,yogurt,https://www.coupang.com/vp/products/4996524796?itemId=6671892225&vendorItemId=73965622624&pickType=COU_PICK&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EC%9C%A0%EA%B8%B0%EB%86%8D+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+480g&searchId=d1e4709b9159719&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mnpsesqj,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
who-organic-greek-unsweetened-450,후디스 유기농 그릭요거트 달지않은 플레인 450g,후디스,yogurt,https://www.coupang.com/vp/products/8239274980?itemId=23712766463&vendorItemId=90737719026&pickType=COU_PICK&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EC%9C%A0%EA%B8%B0%EB%86%8D+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%8B%AC%EC%A7%80%EC%95%8A%EC%9D%80+%ED%94%8C%EB%A0%88%EC%9D%B8+450g&searchId=f20b61894626637&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvp4z3,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yonsei-severance-a2-protein-choco-190,세브란스 A2 프로틴 (초콜릿),연세유업,drink,https://link.coupang.com/a/e8NUiJPU7w,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yonsei-severance-a2-protein-coffee-190,세브란스 A2 프로틴 (커피),연세유업,drink,https://link.coupang.com/a/e8NUXLFF7c,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yonsei-severance-a2-protein-original-190,세브란스 A2 프로틴 (오리지널),연세유업,drink,https://link.coupang.com/a/e8OcgrgETc,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yoplait-protein-blueberry-100,요플레 프로틴 블루베리 떠먹는 요구르트 100g,요플레,yogurt,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
yoplait-protein-max-210,요플레 프로틴 MAX 210mL,요플레,yogurt,https://www.coupang.com/vp/products/7842498830?itemId=21353027936&vendorItemId=88410649081&q=%EC%9A%94%ED%94%8C%EB%A0%88+%ED%94%84%EB%A1%9C%ED%8B%B4+MAX+210mL&searchId=285cf54f4478679&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvby76,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yoplait-protein-plain-100,요플레 프로틴 플레인 떠먹는 요구르트 100g,요플레,yogurt,,,,proteinlab,PENDING,No existing Coupang URL. Enter a newly issued ProteinLab link.
yoplait-protein-plain-210,요플레 프로틴 드링크 플레인 210mL,요플레,yogurt,https://www.coupang.com/vp/products/4542348097?itemId=22950129834&vendorItemId=94053885418&q=요플레%20프로틴%20드링크%20플레인%20210mL&searchId=eaa9785a4500454&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvb8kb,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yoplait-protein-strawberry-banana-210,요플레 프로틴 드링크 딸기바나나 210mL,요플레,yogurt,https://www.coupang.com/vp/products/7828219997?itemId=13592033192&vendorItemId=82196265119&q=%EC%9A%94%ED%94%8C%EB%A0%88+%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%93%9C%EB%A7%81%ED%81%AC+%EB%94%B8%EA%B8%B0%EB%B0%94%EB%82%98%EB%82%98+210mL&searchId=c9349e124494544&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvbi49,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yopro-blueberry-150,요프로 프로틴 블루베리 요거트 150g,요프로,yogurt,https://www.coupang.com/vp/products/9181041541?itemId=27135693609&vendorItemId=94103639306&pickType=COU_PICK&q=%EC%9A%94%ED%94%84%EB%A1%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC+%EC%9A%94%EA%B1%B0%ED%8A%B8+150g&searchId=20e63bca1784784&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyv9mse,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yopro-plain-150,요프로 프로틴 설탕무첨가 플레인 요거트 150g,요프로,yogurt,https://www.coupang.com/vp/products/9181041542?itemId=27135694124&vendorItemId=94103639497&q=%EC%9A%94%ED%94%84%EB%A1%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%84%A4%ED%83%95%EB%AC%B4%EC%B2%A8%EA%B0%80+%ED%94%8C%EB%A0%88%EC%9D%B8+%EC%9A%94%EA%B1%B0%ED%8A%B8+150g&searchId=2f1296fb4474231&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyv95bv,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-apple-cinnamon-130,YOZM 그릭요거트 애플시나몬 130g,YOZM,yogurt,https://www.coupang.com/vp/products/8744851239?itemId=27391192182&vendorItemId=94356984474&q=YOZM+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EC%95%A0%ED%94%8C%EC%8B%9C%EB%82%98%EB%AA%AC+130g&searchId=a54abd522441953&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn8nk6lt,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-blueberry-compote-130,YOZM 그릭요거트 블루베리 콩포트 130g,YOZM,yogurt,https://www.coupang.com/vp/products/6941706301?itemId=19225634254&vendorItemId=86342275913&pickType=COU_PICK&q=YOZM+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC+%EC%BD%A9%ED%8F%AC%ED%8A%B8+130g&searchId=f74254b91700330&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn8nji0o,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-cacao-granola-120,YOZM 그릭요거트 카카오 그래놀라 120g,YOZM,yogurt,https://www.coupang.com/vp/products/6919833096?itemId=19233868128&vendorItemId=86350321522&q=YOZM+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EC%B4%88%EC%BD%94+%ED%81%AC%EB%9E%98%EB%86%80%EB%9D%BC+120g&searchId=d66fe5352431002&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn8nkfc5,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-cafe-latte-100,YOZM 그릭요거트 카페라떼 100g,YOZM,yogurt,https://www.coupang.com/vp/products/9155961457?itemId=26964737551&vendorItemId=93933686886&q=YOZM+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EC%B9%B4%ED%8E%98%EB%9D%BC%EB%96%BC+100g&searchId=0ac988482433245&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mn8nl290,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-choco-cranola-120,YOZM 그릭요거트 초코 크래놀라 120g,YOZM,yogurt,https://www.coupang.com/vp/products/8603770365?itemId=24990321066&vendorItemId=91995694303&q=YOZM%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20%EC%B4%88%EC%BD%94%20%ED%81%AC%EB%9E%98%EB%86%80%EB%9D%BC%20120g&searchId=d66fe5352431002&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mn8nkska,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-crispy-granola-120,YOZM 그릭요거트 크리스피 그래놀라 120g,YOZM,yogurt,https://www.coupang.com/vp/products/6919833096?itemId=19233868128&vendorItemId=86350321522&q=YOZM%20그릭요거트%20크리스피%20그래놀라%20120g&searchId=cd8615c42441301&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mn8nlify,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-low-sugar-matcha-100,YOZM 저당 그릭요거트 말차 100g,YOZM,yogurt,https://www.coupang.com/vp/products/9150768333?itemId=27003096941&vendorItemId=93971799675&pickType=COU_PICK&q=YOZM%20저당%20그릭요거트%20말차%20100g&searchId=0ebe94ef2461572&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn8nm0lw,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-oh-granola-low-sugar-115,YOZM 오! 그래놀라 저당 그릭요거트 115g,YOZM,yogurt,https://www.coupang.com/vp/products/9071774255?itemId=26642437310&vendorItemId=93625442795&q=YOZM%20%EC%98%A4!%20%EA%B7%B8%EB%9E%98%EB%86%80%EB%9D%BC%20%EC%A0%80%EB%8B%B9%20%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8%20115g&searchId=891fa8ac2438545&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mn8nlqkl,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-plain-greek-450,YOZM 플레인 그릭요거트 450g,YOZM,yogurt,https://www.coupang.com/vp/products/7706219199?itemId=24373954690&vendorItemId=92227982679&q=YOZM+%ED%94%8C%EB%A0%88%EC%9D%B8+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+450g&searchId=34022daa1841646&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvfjad,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-plain-greek-800,YOZM 플레인 그릭요거트 800g,YOZM,yogurt,https://www.coupang.com/vp/products/331527359?itemId=12492311650&vendorItemId=79760989358&pickType=COU_PICK&q=YOZM+%ED%94%8C%EB%A0%88%EC%9D%B8+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+800g&searchId=6d32ffe94537647&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvft1b,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-soft-plain-500,YOZM 소프트 플레인 500g,YOZM,yogurt,https://www.coupang.com/vp/products/6919832216?itemId=16705889169&vendorItemId=83888331357&pickType=COU_PICK&q=YOZM+%EC%86%8C%ED%94%84%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+500g&searchId=aa540046995725&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvg28a,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
yozm-strawberry-compote-130,YOZM 그릭요거트 스트로베리 콩포트 130g,YOZM,yogurt,https://www.coupang.com/vp/products/9449131609?itemId=28108889931&vendorItemId=95064910245&q=YOZM+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EC%8A%A4%ED%8A%B8%EB%A1%9C%EB%B2%A0%EB%A6%AC+%EC%BD%A9%ED%8F%AC%ED%8A%B8+130g&searchId=89c7f8381254599&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mn8njth1,,,proteinlab,PENDING,Existing Coupang URL is not confirmed as ProteinLab-only. Enter a newly issued ProteinLab link.
