product_id,product_name,category,affiliate_url,source_file,used_pages,duplicate_count,is_affiliate,site,status,notes
gomgom-proteinbar-mini,곰곰 단백질바 미니,bar,https://link.coupang.com/a/fg2BkG9d3k,app/data/barProductsData.json,/bars | /product/gomgom-proteinbar-mini | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
nobrand-proteinbar-mini,노브랜드 단백질바 미니,bar,https://link.coupang.com/a/fg2BRZBO4y,app/data/barProductsData.json,/bars | /product/nobrand-proteinbar-mini | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
lottewellfood-easyprotein-highprotein-crispy,롯데웰푸드 이지프로틴 고단백질바 (크리스피),bar,https://link.coupang.com/a/fg2Dx7tij6,app/data/barProductsData.json,/bars | /product/lottewellfood-easyprotein-highprotein-crispy | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
lottewellfood-easyprotein-energy-bar,롯데웰푸드 이지프로틴 에너지단백질바,bar,https://link.coupang.com/a/fg2D9gXEDk,app/data/barProductsData.json,/bars | /product/lottewellfood-easyprotein-energy-bar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
hymune-protein-balance-bar,하이뮨 프로틴밸런스 단백질바,bar,https://link.coupang.com/a/fg2EKN2Ykm,app/data/barProductsData.json,/bars | /product/hymune-protein-balance-bar | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
myprotein-6layer-triple-chocolate-fudge-60,마이프로틴 6 레이어 프로틴바 (트리플 초콜릿 퍼지),bar,,app/data/barProductsData.json,/bars | /product/myprotein-6layer-triple-chocolate-fudge-60 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
myprotein-protein-wafer-42,마이프로틴 프로틴 와퍼,bar,https://link.coupang.com/a/fg2FwFnOKG,app/data/barProductsData.json,/bars | /product/myprotein-protein-wafer-42 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
balance-meal-protein-bar-matcha-choco-38,CJ제일제당 밸런스밀 프로틴바 (말차초코),bar,https://link.coupang.com/a/fg2GbhI0K4,app/data/barProductsData.json,/bars | /product/balance-meal-protein-bar-matcha-choco-38 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
balance-meal-protein-bar-peanutbutter-34,CJ제일제당 밸런스밀 프로틴바 (피넛버터),bar,https://link.coupang.com/a/fg2GVwHnQO,app/data/barProductsData.json,/bars | /product/balance-meal-protein-bar-peanutbutter-34 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
gomgom-proteinbar-50,곰곰 단백질바 50g,bar,https://link.coupang.com/a/fg2HvwlIt2,app/data/barProductsData.json,/bars | /product/gomgom-proteinbar-50 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
ppaeba-realchoco-proteinbar-dark-40,빼바 리얼초콜릿 프로틴바 다크 40g,bar,https://link.coupang.com/a/fg2IbmLplI,app/data/barProductsData.json,/bars | /product/ppaeba-realchoco-proteinbar-dark-40 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
ppaeba-realchoco-proteinbar-white-40,빼바 리얼초콜릿 프로틴바 화이트 40g,bar,https://link.coupang.com/a/fg2JbiVgYK,app/data/barProductsData.json,/bars | /product/ppaeba-realchoco-proteinbar-white-40 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
ppaeba-realchoco-proteinbar-cookies-cream-40,빼바 리얼초콜릿 프로틴바 쿠키앤크림 40g,bar,https://link.coupang.com/a/fg2J2if8c8,app/data/barProductsData.json,/bars | /product/ppaeba-realchoco-proteinbar-cookies-cream-40 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
ppaeba-realchoco-proteinbar-greek-yogurt-40,빼바 리얼초콜릿 프로틴바 그릭요거트 40g,bar,https://link.coupang.com/a/fg2KHk8LGm,app/data/barProductsData.json,/bars | /product/ppaeba-realchoco-proteinbar-greek-yogurt-40 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
cralo-79-corn-yogurt-bar-25,씨알로 79 콘요구르트바 300g,bar,https://link.coupang.com/a/fg2LkxujmK,app/data/barProductsData.json,/bars | /product/cralo-79-corn-yogurt-bar-25 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
marketo-nature-oh-granola-proteinbar-40,마켓오네이처 오 그래놀라 단백질바 40g,bar,https://link.coupang.com/a/fg2LOWn92G,app/data/barProductsData.json,/bars | /product/marketo-nature-oh-granola-proteinbar-40 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-blueberry-30,소이조이 블루베리 30g,bar,https://link.coupang.com/a/fg2Mm06zaS,app/data/barProductsData.json,/bars | /product/soyjoy-blueberry-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-sweetpotato-30,소이조이 스위트포테이토 30g,bar,https://link.coupang.com/a/fg2M5TSzpQ,app/data/barProductsData.json,/bars | /product/soyjoy-sweetpotato-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-strawberry-30,소이조이 스트로베리 30g,bar,https://link.coupang.com/a/fg2NGUGHGC,app/data/barProductsData.json,/bars | /product/soyjoy-strawberry-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-almond-chocolate-30,소이조이 아몬드&초콜릿 30g,bar,https://link.coupang.com/a/fg2OdpfFaC,app/data/barProductsData.json,/bars | /product/soyjoy-almond-chocolate-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-apple-30,소이조이 애플 30g,bar,https://link.coupang.com/a/fg2OTKGCd2,app/data/barProductsData.json,/bars | /product/soyjoy-apple-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-plantbased-macadamia-lemon-25,소이조이 플랜트베이스드 마카다미아&레몬 25g,bar,https://link.coupang.com/a/fg2PBlV0TY,app/data/barProductsData.json,/bars | /product/soyjoy-plantbased-macadamia-lemon-25 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-plantbased-banana-25,소이조이 플랜트베이스드 바나나 25g,bar,https://link.coupang.com/a/fg2P8yq2bQ,app/data/barProductsData.json,/bars | /product/soyjoy-plantbased-banana-25 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
soyjoy-fruits-baked-cheese-30,소이조이 후르츠&베이크드치즈 30g,bar,https://link.coupang.com/a/fg2QGkMMZE,app/data/barProductsData.json,/bars | /product/soyjoy-fruits-baked-cheese-30 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,TRUE,UNKNOWN,STATIC_AFFILIATE_LINK,Direct link.coupang.com link is used as-is; ownership/site cannot be inferred from code.
yopro-plain-150,요프로 요프로 프로틴 설탕무첨가 플레인 요거트 150g,yogurt,https://www.coupang.com/vp/products/9181041542?itemId=27135694124&vendorItemId=94103639497&q=%EC%9A%94%ED%94%84%EB%A1%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%EC%84%A4%ED%83%95%EB%AC%B4%EC%B2%A8%EA%B0%80+%ED%94%8C%EB%A0%88%EC%9D%B8+%EC%9A%94%EA%B1%B0%ED%8A%B8+150g&searchId=2f1296fb4474231&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyv95bv,app/data/yogurtProductsData.json,/yogurts | /product/yopro-plain-150 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yopro-blueberry-150,요프로 요프로 프로틴 블루베리 요거트 150g,yogurt,https://www.coupang.com/vp/products/9181041541?itemId=27135693609&vendorItemId=94103639306&pickType=COU_PICK&q=%EC%9A%94%ED%94%84%EB%A1%9C+%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%B8%94%EB%A3%A8%EB%B2%A0%EB%A6%AC+%EC%9A%94%EA%B1%B0%ED%8A%B8+150g&searchId=20e63bca1784784&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyv9mse,app/data/yogurtProductsData.json,/yogurts | /product/yopro-blueberry-150 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yoplait-protein-blueberry-100,요플레 요플레 프로틴 블루베리 떠먹는 요구르트 100g,yogurt,,app/data/yogurtProductsData.json,/yogurts | /product/yoplait-protein-blueberry-100 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
yoplait-protein-plain-210,요플레 요플레 프로틴 드링크 플레인 210mL,yogurt,https://www.coupang.com/vp/products/4542348097?itemId=22950129834&vendorItemId=94053885418&q=요플레%20프로틴%20드링크%20플레인%20210mL&searchId=eaa9785a4500454&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvb8kb,app/data/yogurtProductsData.json,/yogurts | /product/yoplait-protein-plain-210 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yoplait-protein-strawberry-banana-210,요플레 요플레 프로틴 드링크 딸기바나나 210mL,yogurt,https://www.coupang.com/vp/products/7828219997?itemId=13592033192&vendorItemId=82196265119&q=%EC%9A%94%ED%94%8C%EB%A0%88+%ED%94%84%EB%A1%9C%ED%8B%B4+%EB%93%9C%EB%A7%81%ED%81%AC+%EB%94%B8%EA%B8%B0%EB%B0%94%EB%82%98%EB%82%98+210mL&searchId=c9349e124494544&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvbi49,app/data/yogurtProductsData.json,/yogurts | /product/yoplait-protein-strawberry-banana-210 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yoplait-protein-max-210,요플레 요플레 프로틴 MAX 210mL,yogurt,https://www.coupang.com/vp/products/7842498830?itemId=21353027936&vendorItemId=88410649081&q=%EC%9A%94%ED%94%8C%EB%A0%88+%ED%94%84%EB%A1%9C%ED%8B%B4+MAX+210mL&searchId=285cf54f4478679&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvby76,app/data/yogurtProductsData.json,/yogurts | /product/yoplait-protein-max-210 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
who-greek-plain-80,후디스 후디스 그릭요거트 플레인 80g,yogurt,https://www.coupang.com/vp/products/4938428240?itemId=19079285352&vendorItemId=72900492237&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=d528eb892453370&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvcju2,app/data/yogurtProductsData.json,/yogurts | /product/who-greek-plain-80 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
who-greek-plain-450,후디스 후디스 그릭요거트 플레인 450g,yogurt,https://www.coupang.com/vp/products/168835912?itemId=10546415459&vendorItemId=77827885881&pickType=COU_PICK&q=후디스%20그릭요거트%20플레인%20450g&searchId=8a4c04863895078&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvcukn,app/data/yogurtProductsData.json,/yogurts | /product/who-greek-plain-450 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
maeil-bio-greek-unsweetened-150,매일 바이오 매일 바이오 그릭요거트 무가당 플레인 150g,yogurt,https://www.coupang.com/vp/products/9281513889?itemId=27479763128&vendorItemId=94444935650&q=%EB%A7%A4%EC%9D%BC+%EB%B0%94%EC%9D%B4%EC%98%A4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+150g&searchId=7d71663b517872&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvd3ly,app/data/yogurtProductsData.json,/yogurts | /product/maeil-bio-greek-unsweetened-150 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
sangha-organic-greek-unsweetened-80,상하목장 상하목장 유기농 그릭요거트 무가당 플레인 80g,yogurt,https://www.coupang.com/vp/products/8593813440?itemId=24949791948&vendorItemId=91955683966&pickType=COU_PICK&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%2080g&searchId=d1b1b0ff957960&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvdb5a,app/data/yogurtProductsData.json,/yogurts | /product/sangha-organic-greek-unsweetened-80 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
pulmuone-dannon-greek-unsweetened-90,풀무원다논 풀무원다논 그릭요거트 무가당 플레인 90g,yogurt,https://www.coupang.com/vp/products/1261683219?itemId=19225059882&vendorItemId=86341716285&pickType=COU_PICK&q=%ED%92%80%EB%AC%B4%EC%9B%90%EB%8B%A4%EB%85%BC+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%AC%B4%EA%B0%80%EB%8B%B9+%ED%94%8C%EB%A0%88%EC%9D%B8+90g&searchId=958325b44496456&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvdlxw,app/data/yogurtProductsData.json,/yogurts | /product/pulmuone-dannon-greek-unsweetened-90 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yoplait-protein-plain-100,요플레 요플레 프로틴 플레인 떠먹는 요구르트 100g,yogurt,,app/data/yogurtProductsData.json,/yogurts | /product/yoplait-protein-plain-100 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,MISSING_RAW_URL,No raw Coupang URL in product data.
sangha-organic-greek-plain-80,상하목장 상하목장 유기농 그릭요거트 플레인 80g,yogurt,https://www.coupang.com/vp/products/8593813433?itemId=24949791853&vendorItemId=91955683918&q=%EC%83%81%ED%95%98%EB%AA%A9%EC%9E%A5+%EC%9C%A0%EA%B8%B0%EB%86%8D+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+80g&searchId=6b2746c6406435&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyveq3c,app/data/yogurtProductsData.json,/yogurts | /product/sangha-organic-greek-plain-80 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
sangha-organic-greek-unsweetened-400,상하목장 상하목장 유기농 그릭요거트 무가당 플레인 400g,yogurt,https://www.coupang.com/vp/products/8566052890?itemId=25438448255&vendorItemId=93564298776&q=상하목장%20유기농%20그릭요거트%20무가당%20플레인%20400g&searchId=4b1d09ce4528725&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvf244,app/data/yogurtProductsData.json,/yogurts | /product/sangha-organic-greek-unsweetened-400 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
who-highprotein-greek-unsweetened-400,후디스 후디스 고단백 무가당 그릭요거트 400g,yogurt,https://www.coupang.com/vp/products/8566052890?itemId=25438448255&vendorItemId=93564298776&q=%ED%9B%84%EB%94%94%EC%8A%A4+%EA%B3%A0%EB%8B%A8%EB%B0%B1+%EB%AC%B4%EA%B0%80%EB%8B%B9+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+400g&searchId=5d0cbc644723772&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvfarw,app/data/yogurtProductsData.json,/yogurts | /product/who-highprotein-greek-unsweetened-400 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yozm-plain-greek-450,YOZM YOZM 플레인 그릭요거트 450g,yogurt,https://www.coupang.com/vp/products/7706219199?itemId=24373954690&vendorItemId=92227982679&q=YOZM+%ED%94%8C%EB%A0%88%EC%9D%B8+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+450g&searchId=34022daa1841646&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvfjad,app/data/yogurtProductsData.json,/yogurts | /product/yozm-plain-greek-450 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yozm-plain-greek-800,YOZM YOZM 플레인 그릭요거트 800g,yogurt,https://www.coupang.com/vp/products/331527359?itemId=12492311650&vendorItemId=79760989358&pickType=COU_PICK&q=YOZM+%ED%94%8C%EB%A0%88%EC%9D%B8+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+800g&searchId=6d32ffe94537647&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvft1b,app/data/yogurtProductsData.json,/yogurts | /product/yozm-plain-greek-800 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
yozm-soft-plain-500,YOZM YOZM 소프트 플레인 500g,yogurt,https://www.coupang.com/vp/products/6919832216?itemId=16705889169&vendorItemId=83888331357&pickType=COU_PICK&q=YOZM+%EC%86%8C%ED%94%84%ED%8A%B8+%ED%94%8C%EB%A0%88%EC%9D%B8+500g&searchId=aa540046995725&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvg28a,app/data/yogurtProductsData.json,/yogurts | /product/yozm-soft-plain-500 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-light-100,그릭데이 그릭데이 그릭요거트 라이트 100g,yogurt,https://www.coupang.com/vp/products/5463245073?itemId=8368941696&vendorItemId=75656677392&pickType=COU_PICK&q=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%9D%BC%EC%9D%B4%ED%8A%B8+100g&searchId=a32ff01c2611509&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvga5p,app/data/yogurtProductsData.json,/yogurts | /product/greekday-light-100 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-light-450,그릭데이 그릭데이 그릭요거트 라이트 450g,yogurt,https://www.coupang.com/vp/products/7798461431?itemId=14628773109&vendorItemId=77964863727&q=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EB%9D%BC%EC%9D%B4%ED%8A%B8+450g&searchId=629eecae4527260&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvgka9,app/data/yogurtProductsData.json,/yogurts | /product/greekday-light-450 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-light-800,그릭데이 그릭데이 그릭요거트 라이트 800g,yogurt,https://www.coupang.com/vp/products/5463245073?itemId=17468368446&vendorItemId=84636080357&pickType=COU_PICK&q=그릭데이%20그릭요거트%20라이트%20800g&searchId=47cc4c794547067&sourceType=search&itemsCount=36&searchRank=1&rank=1&traceId=mmyvgruo,app/data/yogurtProductsData.json,/yogurts | /product/greekday-light-800 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-signature-100,그릭데이 그릭데이 그릭요거트 시그니처 100g,yogurt,https://www.coupang.com/vp/products/5463245022?itemId=19225411927&vendorItemId=86342060152&q=그릭데이%20그릭요거트%20시그니처%20100g&searchId=b6f0a23c4529549&sourceType=search&itemsCount=36&searchRank=2&rank=2&traceId=mmyvh19u,app/data/yogurtProductsData.json,/yogurts | /product/greekday-signature-100 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-signature-450,그릭데이 그릭데이 그릭요거트 시그니처 450g,yogurt,https://www.coupang.com/vp/products/5463245022?itemId=17894188425&vendorItemId=85057078619&pickType=COU_PICK&q=%EA%B7%B8%EB%A6%AD%EB%8D%B0%EC%9D%B4+%EA%B7%B8%EB%A6%AD%EC%9A%94%EA%B1%B0%ED%8A%B8+%EC%8B%9C%EA%B7%B8%EB%8B%88%EC%B2%98+450g&searchId=c27b29624552625&sourceType=search&itemsCount=36&searchRank=0&rank=0,app/data/yogurtProductsData.json,/yogurts | /product/greekday-signature-450 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-signature-800,그릭데이 그릭데이 그릭요거트 시그니처 800g,yogurt,https://www.coupang.com/vp/products/5463245022?itemId=17468368450&vendorItemId=84636080373&pickType=COU_PICK&q=그릭데이%20그릭요거트%20시그니처%20800g&searchId=5cad5da44557131&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvhpbw,app/data/yogurtProductsData.json,/yogurts | /product/greekday-signature-800 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
greekday-signature-yuja-100,그릭데이 그릭데이 시그니처 유자 100g,yogurt,https://www.coupang.com/vp/products/8778213677?itemId=25691946275&vendorItemId=92681114018&q=그릭데이%20시그니처%20유자%20100g&searchId=7d6a64fd4558119&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvhxrr,app/data/yogurtProductsData.json,/yogurts | /product/greekday-signature-yuja-100 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
maeil-bio-greek-unsweetened-400,매일 바이오 매일 바이오 그릭요거트 무가당 플레인 400g,yogurt,https://www.coupang.com/vp/products/6809405272?itemId=18633943476&vendorItemId=91144871051&q=매일%20바이오%20그릭요거트%20무가당%20플레인%20400g&searchId=7740856a2369855&sourceType=search&itemsCount=36&searchRank=0&rank=0&traceId=mmyvi6zb,app/data/yogurtProductsData.json,/yogurts | /product/maeil-bio-greek-unsweetened-400 | /compare | ProductCard | ProductDetailPurchaseActions | CompareTable,0,FALSE,UNKNOWN,STANDARD_COUPANG_SOURCE,Runtime converts a valid product URL to /api/out/coupang; affiliate attribution depends on deployed credentials and has no site identifier.
